Date,BTC-EUR (Price),BTC/EUR,BTC/EUR1,Gold (Price),Gold Futures,Gold Trial,Gold Trial1,SPX-500 (Price),S&P 500 ,S&P,Myfund (Price),Myfund,,M Trial,MVIS Price,ITIF,,ITIF Trial
2021-02-17,"43,292.30",6.43,0.06,"1,767.90",-0.0146,-1.46,-0.01,"3,931.33",-0.0003,-0.03,18.151492,-0.01977107731,-1.977107731,-1.977107731,10793.7,0.054,5.4,5.4
2021-02-18,"42,740.50",-1.27,-0.01,"1,766.60",0.0012,0.12,0.00,"3,913.97",-0.0044,-0.44,18.686547,0.02947719119,2.947719119,2.947719119,10799.6,0.0005,0.05,0.05
2021-02-19,"46,108.70",7.88,0.08,"1,759.00",0.0014,0.14,0.00,"3,906.71",-0.0019,-0.19,19.235571,0.02938070902,2.938070902,2.938070902,11204.7,0.0375,3.75,3.75
2021-02-20,"46,261.40",0.33,0.00,,,,0,,,,19.525569,0.01507613161,1.507613161,1.507613161,10865.3,-0.0303,-3.03,-3.03
2021-02-21,"47,427.40",2.52,0.03,,,,0,,,,20.828996,0.0667548792,6.67548792,6.67548792,11057.9,0.0177,1.77,1.77
2021-02-22,"44,570.20",-6.02,-0.06,"1,778.60",0.0174,1.74,0.02,"3,876.50",-0.0077,-0.77,20.65966,-0.00812982056,-0.812982056,-0.812982056,10176.3,-0.0797,-7.97,-7.97
2021-02-23,"40,253.90",-9.68,-0.10,"1,794.50",-0.0014,-0.14,0.00,"3,881.37",0.0013,0.13,19.673025,-0.04775659425,-4.775659425,-4.775659425,8843.65,-0.131,-13.1,-13.1
2021-02-24,"40,915.10",1.64,0.02,"1,782.20",-0.0044,-0.44,0.00,"3,925.43",0.0114,1.14,16.704746,-0.1508806602,-15.08806602,-15.08806602,9079.82,0.0267,2.67,2.67
2021-02-25,"38,797.10",-5.18,-0.05,"1,763.90",-0.0125,-1.25,-0.01,"3,829.34",-0.0245,-2.45,17.833593,0.06757642409,6.757642409,6.757642409,8543.09,-0.0591,-5.91,-5.91
2021-02-26,"38,480.50",-0.82,-0.01,"1,714.90",-0.0262,-2.62,-0.03,"3,811.15",-0.0048,-0.48,17.799594,-0.00190645822,-0.190645822,-0.190645822,8392.14,-0.0177,-1.77,-1.77
2021-02-27,"38,358.80",-0.32,0.00,,,,0,,,,17.963089,0.00918532187,0.918532187,0.918532187,8532.18,0.0167,1.67,1.67
2021-02-28,"37,385.00",-2.54,-0.03,,,,0,,,,18.879716,0.05102836155,5.102836155,5.102836155,8214.83,-0.0372,-3.72,-3.72
2021-03-01,"41,224.50",10.27,0.10,"1,717.20",-0.0034,-0.34,0.00,"3,901.82",0.0238,2.38,18.351412,-0.02798262431,-2.798262431,-2.798262431,8935.8,0.0878,8.78,8.78
2021-03-02,"40,153.40",-2.60,-0.03,"1,704.60",0.0062,0.62,0.01,"3,870.29",-0.0081,-0.81,19.637481,0.07008011155,7.008011155,7.008011155,8768.53,-0.0187,-1.87,-1.87
2021-03-03,"41,923.30",4.41,0.04,"1,699.40",-0.0103,-1.03,-0.01,"3,819.72",-0.0131,-1.31,18.880066,-0.03856986545,-3.856986545,-3.856986545,9087.67,0.0364,3.64,3.64
2021-03-04,"40,493.40",-3.41,-0.03,"1,687.60",-0.0088,-0.88,-0.01,"3,768.47",-0.0134,-1.34,19.802682,0.04886720205,4.886720205,4.886720205,8812.41,-0.0303,-3.03,-3.03
2021-03-05,"40,926.70",1.07,0.01,"1,683.00",-0.0013,-0.13,0.00,"3,841.94",0.0195,1.95,18.534644,-0.06403364958,-6.403364958,-6.403364958,8780.61,-0.0036,-0.36,-0.36
2021-03-06,"41,019.10",0.23,0.00,,,,0,,,,19.1693,0.03424160723,3.424160723,3.424160723,9014.59,0.0266,2.66,2.66
2021-03-07,"42,709.90",4.12,0.04,,,,0,,,,18.900933,-0.01399983307,-1.399983307,-1.399983307,9375.7,0.0401,4.01,4.01
2021-03-08,"44,115.20",3.29,0.03,"1,673.30",-0.0121,-1.21,-0.01,"3,821.35",-0.0054,-0.54,19.080252,0.00948730944,0.948730944,0.948730944,9681.22,0.0326,3.26,3.26
2021-03-09,"46,142.20",4.59,0.05,"1,676.70",0.0232,2.32,0.02,"3,875.44",0.0142,1.42,19.648582,0.02978629423,2.978629423,2.978629423,10047.5,0.0378,3.78,3.78
2021-03-10,"46,888.20",1.62,0.02,"1,705.60",0.0029,0.29,0.00,"3,898.81",0.006,0.6,21.029522,0.07028191653,7.028191653,7.028191653,9871.7,-0.0175,-1.75,-1.75
2021-03-11,"45,687.00",-2.56,-0.03,"1,721.70",0.0079,0.79,0.01,"3,939.34",0.0104,1.04,20.277433,-0.03576348526,-3.576348526,-3.576348526,10034.3,0.0165,1.65,1.65
2021-03-12,"47,804.60",-0.83,-0.01,"1,719.80",-0.0016,-0.16,0.00,"3,943.34",0.001,0.1,19.5931,-0.0337,-3.37,-3.37,9981.41,-0.0053,-0.53,-0.53
2021-03-13,"50,225.80",5.06,0.0506,,,,0,,,,18.49306,-0.0561,-5.61,-5.61,10667.1,0.0687,6.87,6.87
2021-03-14,"49,345.80",-1.75,-0.0175,,,,0,,,,19.1645,0.0363,3.63,3.63,10183.2,-0.0454,-4.54,-4.54
2021-03-15,"46,740.50",-5.28,-0.05,"1,729.20",0.0055,0.55,0.01,"3,968.94",0.0065,0.65,19.07098,-0.0049,-0.49,-0.49,9733.8,-0.0441,-4.41,-4.41
2021-03-16,"47,793.00",2.25,0.02,"1,730.90",0.001,0.10,0.00,"3,962.71",-0.0016,-0.16,18.3933,-0.0355,-3.55,-3.55,9865.06,0.0135,1.35,1.35
2021-03-17,"49,139.50",2.82,0.03,"1,727.10",-0.0022,-0.22,0.00,"3,974.12",0.0029,0.29,19.619,0.0666,6.66,6.66,10079.9,0.0218,2.18,2.18
2021-03-18,"48,439.90",-1.42,-0.01,"1,732.50",0.0031,0.31,0.00,"3,915.46",-0.0148,-1.48,21.12226,0.0766,7.66,7.66,9830.84,-0.0247,-2.47,-2.47
2021-03-19,"48,861.80",0.87,0.01,"1,741.70",0.0053,0.53,0.01,"3,913.10",-0.0006,-0.06,20.3081,-0.0385,-3.85,-3.85,9933.76,0.0105,1.05,1.05
2021-03-20,"48,831.80",-0.06,-0.0006,,,,0,,,,20.798417,0.0241,2.41,2.41,9933.76,0.0105,1.05,1.05
2021-03-21,48866.9,0.04,0.0004,1743.5,0.57.%,,0,,,,20.76,0,0,0,9999.58,0.0172,1.72,1.72
2021-03-22,48332.4,-1.09,-0.0109,1737.25,-0.0036,-0.36,-0.0036,3916.48,0.0009,0.09,20.28,-0.0002,-0.02,-0.02,9822.17,-0.0177,-1.77,-1.77
2021-03-23,45445.6,-5.97,-0.0597,1738.75,0.0009,0.09,0.0009,3934.7,0.0047,0.47,19.15,-0.0006,-0.06,-0.06,9341.75,-0.0489,-4.89,-4.89
2021-03-24,45954.7,1.12,0.0112,1725.95,-0.0074,-0.74,-0.0074,3925.5,-0.0023,-0.23,18.95,-0.0001,-0.01,-0.01,9337.54,-0.0005,-0.05,-0.05
2021-03-25,44346.8,-3.5,-0.035,1733.65,0.0045,0.45,0.0045,3879.34,-0.0118,-1.18,17.85,-0.0006,-0.06,-0.06,8824.81,-0.0549,-5.49,-5.49
2021-03-26,43627.2,-1.62,-0.0162,1726.15,-0.0043,-0.43,-0.0043,3923,0.0113,1.13,18.02,0.0001,0.01,0.01,8742.37,-0.0093,-0.93,-0.93
